substrate,power,calibration,baked,bake time,sample number,pressure,mtime,burn quality,DW,filePath,CW,cell number
433,75W,false,no bake,12h,1,1200,1433883226.4480524,great,225,Y:/Characterization/GDOES/TCO/S00433\3.75W 1200Pa/S433 nb dw225 cw54-1.jy,54,unknown
433,75W,false,no bake,30m,1,1200,1433867772.2885568,BAD,48,Y:/Characterization/GDOES/TCO/S00433\3.75W 1200Pa\Bad Anode/S433 nb dw48 cw54-1.jy,54,unknown
433,75W,false,no bake,12h,2,1200,1433875707.51767,good,48,Y:/Characterization/GDOES/TCO/S00433\3.75W 1200Pa/S433 nb dw48 cw54-2.jy,54,unknown
433,75W,false,no bake,12h,2,1200,1433877538.9588747,N/A,88,Y:/Characterization/GDOES/TCO/S00433\3.75W 1200Pa/S433 nb dw88 cw54-2 good.jy,54,unknown
433,75W,false,no bake,12h,2,1200,1433876263.1282458,N/A,88,Y:/Characterization/GDOES/TCO/S00433\3.75W 1200Pa/S433 nb dw88 cw54-2.jy,54,unknown
432,75W,false,no bake,12h,2,1200,1430852438.3692966,N/A,unknown,Y:/Characterization/GDOES/TCO/S00432 bake expt\3.75W 1200Pa\C01066712 bake expt/S4342-nb 2-2.jy,unknown,unknown
439,75W,false,baked,12h,01,1200,1433459555.3209357,N/A,75,Y:/Characterization/GDOES/TCO/S00439\3.75w 1200Pa/S439-01 DW75 CW71-1.jy,71,unknown
439,75W,false,baked,12h,01,1200,1433460913.7355096,N/A,89,Y:/Characterization/GDOES/TCO/S00439\3.75w 1200Pa/S439-01 DW89 CW29-1.jy,29,unknown
439,75W,false,baked,12h,01,1200,1433460001.1073189,OK,75,Y:/Characterization/GDOES/TCO/S00439\3.75w 1200Pa/S439-01 dw 75 cw 71-1.jy,71,unknown
439,75W,false,baked,12h,01,1200,1433461139.7331066,OK,89,Y:/Characterization/GDOES/TCO/S00439\3.75w 1200Pa/S439-01 dw 89 cw 29-1.jy,29,unknown
440,75W,false,baked,12h,1,1200,1432165477.3942108,N/A,250,Y:/Characterization/GDOES/TCO/051215 3.75W 1200Pa/S440 dw250 cw40-1.jy,40,unknown
441,75W,false,baked,12h,2,1200,1433364008.471048,N/A,50,Y:/Characterization/GDOES/TCO/060815 3.75W 1200Pa/S441 dw50 cw40-2.jy,40,unknown
323,12W,false,baked,12h,1,900,1418242730.0669396,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL 9.5W 700Pa-1.jy,unknown,unknown
387,9W,false,baked,12h,2,800,1416960401.5051112,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-2.jy,unknown,unknown
387,9W,false,baked,12h,3,800,1416961470.2629883,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-3.jy,unknown,unknown
387,9W,false,baked,12h,4,800,1416962013.2999423,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-4.jy,unknown,unknown
387,9W,false,baked,12h,5,800,1416962899.8806994,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-5.jy,unknown,unknown
387,9W,false,baked,12h,6,800,1416963460.951285,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-6.jy,unknown,unknown
387,9W,false,baked,12h,7,800,1416964204.1873777,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW -1 9W 800Pa/SPL 9W_800Pa-7.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418178326.0502062,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1  8W 700Pa-2.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418177262.5495381,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1  8W 700Pa.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418252070.9587207,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 10W 700Pa-1.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418253032.1076088,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 10W 700Pa-2.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418253413.4346786,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 10W 700Pa-3.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418250434.4690464,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 9W 700Pa-1.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418179318.7735498,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 9W 700Pa.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418243622.2169065,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1 9W 700Pa1.jy,unknown,unknown
323,12W,false,baked,12h,1,900,1418176291.746045,N/A,unknown,Y:/Characterization/GDOES/TCO/S00323 PRF\12W 900Pa/SPL-1.jy,unknown,unknown
387,12W,false,baked,12h,1,700,1417022667.3976653,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-1.jy,unknown,unknown
387,12W,false,baked,12h,2,700,1417023557.8784292,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-2.jy,unknown,unknown
387,12W,false,baked,12h,3,700,1417024906.8456664,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-3.jy,unknown,unknown
387,12W,false,baked,12h,4,700,1417025261.5122893,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-4.jy,unknown,unknown
387,12W,false,baked,12h,5,700,1417025981.3755536,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-5.jy,unknown,unknown
387,12W,false,baked,12h,6,700,1417039576.9905252,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-6.jy,unknown,unknown
387,12W,false,baked,12h,7,700,1417040363.9495077,N/A,unknown,Y:/Characterization/GDOES/TCO/S00387\DW 0 12W 700Pa/SPL_12W_700Pa-7.jy,unknown,unknown
269,unknown,false,baked,12h,7,unknown,1386714058.963192,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/SPL_TCO-S3-7.jy,unknown,unknown
301,unknown,false,baked,12h,00001,unknown,1391466018.6777747,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/Surface--------00001.jy,unknown,unknown
288,unknown,false,baked,12h,1,unknown,1384535503.071872,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/TCO1111513-1.jy,unknown,1111513
288,unknown,false,baked,12h,1,unknown,1384391191.743892,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/TCO111313-1.jy,unknown,111313
288,unknown,false,baked,12h,2,unknown,1384391357.2913828,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/TCO111313-2.jy,unknown,111313
288,unknown,false,baked,12h,1,unknown,1384455866.070266,N/A,unknown,Y:/Characterization/GDOES/TCO/S00288/TCO111413-1.jy,unknown,111413
291,unknown,false,baked,12h,2,unknown,1386291645.4050868,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/TCO120513-2.jy,unknown,120513
291,unknown,false,baked,12h,1,unknown,1386626286.7768874,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/TCO120913-1.jy,unknown,120913
291,unknown,false,baked,12h,2,unknown,1386626938.8596103,N/A,unknown,Y:/Characterization/GDOES/TCO/S00291/TCO120913-2.jy,unknown,120913
293,unknown,false,baked,12h,1,unknown,1386892251.0453513,N/A,unknown,Y:/Characterization/GDOES/TCO/S00293/TCO121113-1.jy,unknown,121113
265,unknown,false,baked,12h,1,unknown,1387226480.2714746,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265R Gen2/TCO121613-1.jy,unknown,121613
296,unknown,false,baked,12h,1,unknown,1387480671.1350818,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/TCO121913-1.jy,unknown,121913
296,unknown,false,baked,12h,2,unknown,1387484807.1260588,N/A,unknown,Y:/Characterization/GDOES/TCO/S00296/TCO121913-2.jy,unknown,121913
285,unknown,false,baked,12h,1,unknown,1388689267.7519193,N/A,unknown,Y:/Characterization/GDOES/TCO/S00285/TCO1_010214-1.jy,unknown,010214
299,unknown,false,baked,12h,1,unknown,1389747397.685781,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/TCO1_011414-1.jy,unknown,011414
301,unknown,false,baked,12h,1,unknown,1389996964.3881352,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/TCO1_140117-1.jy,unknown,140117
301,unknown,false,baked,12h,1,unknown,1391470074.862321,N/A,unknown,Y:/Characterization/GDOES/TCO/S00301/TCO1_140202-1.jy,unknown,140202
290,unknown,false,baked,12h,2,unknown,1384901110.4198344,N/A,unknown,Y:/Characterization/GDOES/TCO/S00290/al111913-2.jy,unknown,111913
201,12W,false,baked,12h,N/A,7,1416348759.682288,N/A,unknown,Y:/Characterization/GDOES/TCO/CIGS2010 opt/bad 12W_0.7Pa CW57.jy,57,unknown
299,unknown,false,baked,12h,4,unknown,1389753668.5945709,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat/c12016-4.jy,unknown,unknown
187,unknown,false,baked,12h,1,unknown,1383340906.8647883,N/A,unknown,Y:/Characterization/GDOES/TCO/S00187/c163241-1.jy,unknown,163241
268,unknown,false,baked,12h,14,unknown,1380755893.3562803,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c3780420-14.jy,unknown,3780420
268,unknown,false,baked,12h,10,unknown,1380754215.286044,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-10.jy,unknown,379241
268,unknown,false,baked,12h,11,unknown,1380755365.0009613,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-11.jy,unknown,379241
268,unknown,false,baked,12h,12,unknown,1380756650.370639,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-12.jy,unknown,379241
268,unknown,false,baked,12h,13,unknown,1380757259.45636,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-13.jy,unknown,379241
268,unknown,false,baked,12h,4,unknown,1380749411.4027975,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-4.jy,unknown,379241
268,unknown,false,baked,12h,5,unknown,1380750578.6643405,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-5------00001.jy,unknown,379241
268,unknown,false,baked,12h,5,unknown,1380750026.5632665,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-5.jy,unknown,379241
268,unknown,false,baked,12h,6,unknown,1386960689.4170732,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-6.jy,unknown,379241
268,unknown,false,baked,12h,7,unknown,1386969311.1571918,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-7.jy,unknown,379241
268,unknown,false,baked,12h,9,unknown,1380752400.6908035,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379241-9.jy,unknown,379241
268,unknown,false,baked,12h,1,unknown,1379981148.8801074,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c379451-1a-----00001.jy,unknown,379451
268,unknown,false,baked,12h,1,unknown,1379980289.5701263,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c380420-1.jy,unknown,380420
268,unknown,false,baked,12h,11,unknown,1380751265.824717,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c380420-11.jy,unknown,380420
268,unknown,false,baked,12h,12,unknown,1380753020.0809157,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c380420-12-----00001.jy,unknown,380420
268,unknown,false,baked,12h,12,unknown,1380751805.0506535,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c380420-12.jy,unknown,380420
268,unknown,false,baked,12h,N/A,unknown,1379979460.0360465,N/A,unknown,Y:/Characterization/GDOES/TCO/S00268/c380420.jy,unknown,380420
269,unknown,false,baked,12h,1,unknown,1386640666.59913,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/c384850-1.jy,unknown,384850
269,unknown,false,baked,12h,1,unknown,1382479338.0759237,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7\8-1000/c385208-1.jy,unknown,385208
269,unknown,false,baked,12h,1,unknown,1380760916.709261,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385208-1A.jy,unknown,385208
269,unknown,false,baked,12h,1,unknown,1380844551.8220785,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7/c385208-1D.jy,unknown,385208
269,unknown,false,baked,12h,2,unknown,1382488432.1852536,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7\8-1000/c385208-2.jy,unknown,385208
269,unknown,false,baked,12h,2,unknown,1380761328.887362,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385208-2A.jy,unknown,385208
269,unknown,false,baked,12h,2,unknown,1380908655.3923779,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385208-2d.jy,unknown,385208
269,unknown,false,baked,12h,3,unknown,1380761847.6534047,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385208-3A.jy,unknown,385208
269,unknown,false,baked,12h,1,unknown,1386641341.815116,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/c385234-1.jy,unknown,385234
269,unknown,false,baked,12h,1,unknown,1382480869.7204018,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c385325-1.jy,unknown,385325
269,unknown,false,baked,12h,1,unknown,1380758827.609777,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385325-1A.jy,unknown,385325
269,unknown,false,baked,12h,1,unknown,1380847236.462526,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7/c385325-1d.jy,unknown,385325
269,unknown,false,baked,12h,2,unknown,1382481911.5682316,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c385325-2.jy,unknown,385325
269,unknown,false,baked,12h,2,unknown,1380923057.6388063,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385325-2d.jy,unknown,385325
269,unknown,false,baked,12h,1,unknown,1386642111.0458548,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/c385351-1.jy,unknown,385351
269,unknown,false,baked,12h,1,unknown,1382478799.3133774,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7\8-1000/c385546-1.jy,unknown,385546
269,unknown,false,baked,12h,1,unknown,1380759393.1040003,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385546-1A.jy,unknown,385546
269,unknown,false,baked,12h,2,unknown,1382488967.2661934,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7\8-1000/c385546-2.jy,unknown,385546
269,unknown,false,baked,12h,2,unknown,1380759900.1027057,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385546-2A.jy,unknown,385546
269,unknown,false,baked,12h,2,unknown,1380848362.4553185,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-7/c385546-2d.jy,unknown,385546
269,unknown,false,baked,12h,3,unknown,1380760451.1807208,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385546-3A.jy,unknown,385546
269,unknown,false,baked,12h,3,unknown,1380913625.9151735,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385546-3d.jy,unknown,385546
269,unknown,false,baked,12h,4,unknown,1380920929.6753063,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385546-4d.jy,unknown,385546
269,unknown,false,baked,12h,1,unknown,1380850464.0229251,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385598-1d.jy,unknown,385598
269,unknown,false,baked,12h,1,unknown,1380851461.1253693,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-10/c385637-1d.jy,unknown,385637
269,unknown,false,baked,12h,3,unknown,1386639816.9904375,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/c385637-3.jy,unknown,385637
269,unknown,false,baked,12h,1,unknown,1382480018.8169072,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c385663-1.jy,unknown,385663
269,unknown,false,baked,12h,1,unknown,1380758150.2003636,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385663-1A.jy,unknown,385663
269,unknown,false,baked,12h,1,unknown,1380845850.2158976,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-10/c385663-1d.jy,unknown,385663
269,unknown,false,baked,12h,2,unknown,1382481305.6319673,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c385663-2.jy,unknown,385663
269,unknown,false,baked,12h,2,unknown,1380906327.5110812,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-10/c385663-2d.jy,unknown,385663
269,unknown,false,baked,12h,3,unknown,1382487902.2835228,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c385663-3.jy,unknown,385663
269,unknown,false,baked,12h,4,unknown,1380735498.0032847,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11/c385663-4.jy,unknown,385663
269,unknown,false,baked,12h,3,unknown,1380669859.31989,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\s269-11\8-1000/c3856663-3.jy,unknown,3856663
269,unknown,false,baked,12h,1,unknown,1386645021.7301672,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269/c385741-1.jy,unknown,385741
269,unknown,false,baked,12h,1,unknown,1380849374.9936411,N/A,unknown,Y:/Characterization/GDOES/TCO/S00269\S269-17/c385754-1d.jy,unknown,385754
273,unknown,false,baked,12h,3,unknown,1382739022.1353383,N/A,unknown,Y:/Characterization/GDOES/TCO/S00273\S273-04/c397981-3.jy,unknown,397981
273,unknown,false,baked,12h,2,unknown,1382737817.2226343,N/A,unknown,Y:/Characterization/GDOES/TCO/S00273\S273-04/c398293-2------00001.jy,unknown,398293
273,unknown,false,baked,12h,2,unknown,1382737346.725808,N/A,unknown,Y:/Characterization/GDOES/TCO/S00273\S273-04/c398293-2.jy,unknown,398293
273,unknown,false,baked,12h,1,unknown,1380763544.6815498,N/A,unknown,Y:/Characterization/GDOES/TCO/S00273/c400374-1a.jy,unknown,400374
273,unknown,false,baked,12h,1,unknown,1380762921.2442062,N/A,unknown,Y:/Characterization/GDOES/TCO/S00273/c401258-1a.jy,unknown,401258
271,unknown,false,baked,12h,1,unknown,1381166858.8035717,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c402854-1.jy,unknown,402854
271,unknown,false,baked,12h,2,unknown,1381178071.9102788,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c402854-2.jy,unknown,402854
265,unknown,false,baked,12h,2,unknown,1382474670.3449378,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L\8_1000_5_4/c404087-2.jy,unknown,404087
265,unknown,false,baked,12h,2,unknown,1380936143.0887363,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L/c404123-2.jy,unknown,404123
265,unknown,false,baked,12h,6,unknown,1382475389.599801,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L\8_1000_5_4/c404123-6.jy,unknown,404123
271,unknown,false,baked,12h,1,unknown,1381277398.229296,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c404171-1.jy,unknown,404171
265,unknown,false,baked,12h,4,unknown,1382473844.339087,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L\8_1000_5_4/c404171-4.jy,unknown,404171
265,unknown,false,baked,12h,N/A,unknown,1381276250.0472836,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L/c404171.jy,unknown,404171
265,unknown,false,baked,12h,2,unknown,1382477003.4070232,N/A,unknown,Y:/Characterization/GDOES/TCO/S00265L\8_1000_5_4/c404195-2.jy,unknown,404195
271,unknown,false,baked,12h,1,unknown,1391216790.0195174,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c407121-1.jy,unknown,407121
271,unknown,false,baked,12h,1,unknown,1391216366.4319735,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c407121-1s.jy,unknown,407121
271,unknown,false,baked,12h,1,unknown,1391217763.929228,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c407990-1.jy,unknown,407990
271,unknown,false,baked,12h,1,unknown,1391217304.1184204,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c407990-1s.jy,unknown,407990
271,unknown,false,baked,12h,2,unknown,1391218181.6199615,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c407990-2.jy,unknown,407990
282,unknown,false,baked,12h,3,unknown,1386285589.9124632,N/A,unknown,Y:/Characterization/GDOES/TCO/S00282/c418713-3.jy,unknown,418713
282,unknown,false,baked,12h,1,unknown,1395359257.8805914,N/A,unknown,Y:/Characterization/GDOES/TCO/S00282\prf/c418713-prf-1.jy,unknown,418713
271,unknown,false,baked,12h,2,unknown,1391472758.301572,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444472-2.jy,unknown,444472
271,unknown,false,baked,12h,1,unknown,1391214904.925619,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444496-1.jy,unknown,444496
271,unknown,false,baked,12h,1,unknown,1391213986.9264066,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444496-1s.jy,unknown,444496
271,unknown,false,baked,12h,2,unknown,1391473426.9967465,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444496-2.jy,unknown,444496
271,unknown,false,baked,12h,1,unknown,1391215884.4201393,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444692-1.jy,unknown,444692
271,unknown,false,baked,12h,1,unknown,1391215441.254561,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444692-1s.jy,unknown,444692
271,unknown,false,baked,12h,1,unknown,1391213249.4663112,N/A,unknown,Y:/Characterization/GDOES/TCO/S00271/c444742-1.jy,unknown,444742
312,8W,false,baked,12h,N/A,800,1417718798.1412337,N/A,unknown,Y:/Characterization/GDOES/TCO/Tests\S312 CW 42\8W 800Pa/curve.jy,unknown,unknown
187,unknown,false,baked,12h,1,unknown,1383341721.96622,N/A,unknown,Y:/Characterization/GDOES/TCO/S00187/d0373121-1.jy,unknown,0373121
211,unknown,false,baked,12h,N/A,unknown,1383004382.211737,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_14.jy,unknown,unknown
211,unknown,false,baked,12h,N/A,unknown,1383005814.0018392,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_16.jy,unknown,unknown
211,unknown,false,baked,12h,N/A,unknown,1383006421.482506,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_56.jy,unknown,unknown
211,unknown,false,baked,12h,N/A,unknown,1383005106.0062082,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_58.jy,unknown,unknown
211,unknown,false,baked,12h,N/A,unknown,1383068043.1297092,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_81.jy,unknown,unknown
211,unknown,false,baked,12h,N/A,unknown,1383068659.7363923,N/A,unknown,Y:/Characterization/GDOES/TCO/S00211/s211_25_83.jy,unknown,unknown
277,unknown,false,baked,12h,7,unknown,1383254498.5218337,N/A,unknown,Y:/Characterization/GDOES/TCO/S00277/s277_60_72-7.jy,unknown,unknown
289,unknown,false,baked,12h,1,unknown,1393983980.5533004,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S289 std3/s289_22kW_1.2k_1kH-1.jy,unknown,unknown
296,unknown,false,baked,12h,1,unknown,1399075091.6041179,N/A,182,Y:/Characterization/GDOES/TCO/S00296\s00296 prf/s296_9 DW182 CW 41-1.jy,41,unknown
296,unknown,false,baked,12h,1,unknown,1399069408.5129607,N/A,192,Y:/Characterization/GDOES/TCO/S00296\s00296 prf/s296_9 DW192 CW 41-1.jy,41,unknown
299,unknown,false,baked,12h,06,unknown,1394817538.471876,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/s299-06 c12018.jy,unknown,unknown
299,unknown,false,baked,12h,07,unknown,1394829888.3905313,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/s299-07 c12020.jy,unknown,unknown
299,unknown,false,baked,12h,08,unknown,1394836643.868603,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/s299-08 c12022.jy,unknown,unknown
299,unknown,false,baked,12h,09,unknown,1394839465.186346,N/A,unknown,Y:/Characterization/GDOES/TCO/S00299\KOH treat\Pulse RF/s299-09 c12023.jy,unknown,unknown
305,unknown,false,baked,12h,4,unknown,1394842087.3793519,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/s2_22kW_1.2kP-4.jy,unknown,unknown
305,unknown,false,baked,12h,2,unknown,1393982184.7093463,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/s2_22kW_1.2kP_1kH-2.jy,unknown,unknown
305,unknown,false,baked,12h,3,unknown,1394754587.6658905,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/s2_22kW_1.2kP_1kH-3.jy,unknown,unknown
305,unknown,false,baked,12h,00011,2,1398205009.9955418,N/A,unknown,Y:/Characterization/GDOES/TCO/Pulse recipe opt\S305 std/s2_22kW_1.2kPa-00011.jy,unknown,unknown
